track_id,track_name,track_artist,playlist_genre,energy,key,valence,acousticness,speechiness
26ZX2JrAb8AFbr8FFfAsO7,sex,EDEN,r&b,0.521,9,0.532,0.162,0.0466
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,r&b,0.805,7,0.648,0.212,0.351
23TPP1eeElFfvYVznskwCY,Glitter,BENEE,r&b,0.589,7,0.58,0.0863,0.0485
6pooRNiLyYpxZeIA5kJ5EX,Good Things Fall Apart (with Jon Bellion),ILLENIUM,r&b,0.594,2,0.442,0.0128,0.0318
3eq83AsxUcnYS9k57MoBbE,"Further Up (Na, Na, Na, Na, Na)",Static & Ben El,r&b,0.876,6,0.912,0.0148,0.113
260V7huyJrXnyYe0dFv2Fa,Canopée,Polo & Pan,r&b,0.692,5,0.369,0.0942,0.0304
11OwAR3GlBj9E35Cznf7Lj,Vulnerable,Selena Gomez,r&b,0.573,10,0.38,0.132,0.167
50p8v7PAXUBoD5MzoZdr9s,she's all yours,Loote,r&b,0.662,6,0.361,0.0561,0.0461
7ce20yLkzuXXLUhzIDoZih,Before You Go,Lewis Capaldi,r&b,0.575,3,0.183,0.604,0.0573
5fgHQws1Cj6KDLQmlqM6lF,Problems,DeathbyRomy,r&b,0.554,0,0.381,0.226,0.0432
65mPCrY32YMQlBnmWVrKNa,shut up,Greyson Chance,r&b,0.448,9,0.45,0.296,0.0468
0LDFH1WLQ6NPEMH556LUGs,Shutter Island,Jessie Reyez,r&b,0.459,1,0.418,0.245,0.245
3iH29NcCxYgI5shlkZrUoB,gone girl,iann dior,r&b,0.714,11,0.355,0.162,0.0287
3mQ6SLdxxaL52Yte7KF2Ks,Morado,J Balvin,r&b,0.696,11,0.781,0.137,0.0797
6qL5UWxRSQYml9O99ozoLv,Love Songs - Bonus,Kaash Paige,r&b,0.355,5,0.453,0.831,0.0906
7CHi4DtfK4heMlQaudCuHK,Lose Control,MEDUZA,r&b,0.526,10,0.529,0.129,0.0415
5rWjy4ys7LdinaFKZQBlZh,Be Your Man,Rhys Lewis,r&b,0.525,9,0.478,0.217,0.0492
0zhGp6rH3Em8VTS44hTOmT,One Too Many,FLETCHER,r&b,0.582,2,0.406,0.205,0.138
0g21KZ1XJuhwexWPLpuEt1,You & Jennifer,bülow,r&b,0.698,11,0.347,0.52,0.306
59BztobCBPX9vKncmSjgkb,Heroine,Niko Walters,r&b,0.296,2,0.497,0.836,0.107
2IbzYGcve6P1QV94UFxtik,Easy Tiger,Billy Raffoul,r&b,0.451,1,0.589,0.836,0.0367
1NxHgM5nOnmqi3KUVLbaIw,Leaving My Love Behind,Lewis Capaldi,r&b,0.446,2,0.135,0.65,0.0317
5ls62WNKHUUrdF3r1cv83T,emotions,iann dior,r&b,0.63,9,0.163,0.0131,0.0395
68rVGSTnCiFOET9k5Vd8Se,parents,YUNGBLUD,r&b,0.823,7,0.58,0.0132,0.0447
4km1hd3ZGIP4V0cYYkB47S,One More Hour,Anthony Ramos,r&b,0.302,0,0.626,0.395,0.4
1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,Niall Horan,r&b,0.465,10,0.299,0.678,0.0262
2xnNgKhyMl9MxBmRNGnBJP,right here,keshi,r&b,0.445,5,0.35,0.378,0.0503
56BAJvpaWgvr6C4wmc37iU,Imaginaste - Remix,Jhay Cortez,r&b,0.712,1,0.601,0.0436,0.0945
28KccB3Iw5Gg8MjKewEQFW,The Jester,Badflower,r&b,0.827,2,0.338,0.00708,0.0419
179sbwZCSbDOzfIj32sjJW,Falling,LYRA,r&b,0.641,0,0.491,0.23,0.112
6w8pFOKn42O418qwcQElZ3,Waves,Dean Lewis,r&b,0.729,11,0.343,0.183,0.0452
5Ck2pBM8zZNIjIxeiEiVvy,Strange - Edit,Celeste,r&b,0.0823,2,0.134,0.93,0.038
2WXyBlJYptmmNUcWn2qYV9,Good For You,Jack Vallier,r&b,0.666,6,0.426,0.48,0.326
4lTLA56cAilcRXpZWCWyS2,Feel Up,Pia Mia,r&b,0.485,8,0.381,0.0326,0.0545
1o2E5CwlBWuVElc41EqOSU,Is It Just Me?,Emily Burns,r&b,0.316,1,0.243,0.746,0.0505
1iiehnBysGi59zXYXIuKQD,I Hope You’re Happy Now,Carly Pearce,r&b,0.815,10,0.306,0.168,0.0366
4D9QMZ3n8OupOPdxU0MMBS,Make A Move,EMMA WAHLIN,r&b,0.591,9,0.384,0.0133,0.0515
5ln5yQdUywVbf8HhFsOcd6,Walls Could Talk,Halsey,r&b,0.423,1,0.571,0.128,0.0513
7nv4M6OoCpXUPDuuRyUPM9,Lately,Celeste,r&b,0.279,7,0.478,0.402,0.0421
3RIgHHpnFKj5Rni1shokDj,Norman fucking Rockwell,Lana Del Rey,r&b,0.215,5,0.138,0.967,0.0368
13JjdKeIUy6P916p3MemXn,Do You Love Her Now,Jai Paul,r&b,0.336,2,0.34,0.542,0.0462
3VwZqgfrM3xb1usuLprkTu,Cellophane,FKA twigs,r&b,0.282,2,0.244,0.884,0.0424
0d6bZwEAi1XblGRhnzPfgC,"Hey, Ma",Bon Iver,r&b,0.285,0,0.213,0.872,0.0306
5r7OKhOQl2vM8SZnCXSQk1,Free The Frail,JPEGMAFIA,r&b,0.509,1,0.264,0.515,0.353
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",r&b,0.498,9,0.413,0.23,0.0685
53KFMdxzi8IJDewiql1Qo3,Sunflower (feat. Steve Lacy),Vampire Weekend,r&b,0.576,8,0.932,0.406,0.0567
4SsWVvNKAHJP1T2bP6d2ut,New Love Cassette,Angel Olsen,r&b,0.464,9,0.58,0.15,0.028
4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,r&b,0.647,7,0.67,0.594,0.0675
711gGx1GpUv9YW9KTSfJfH,Home,Caribou,r&b,0.663,9,0.507,0.0251,0.0997
5YIVVzQcJG7pFhyNo0Ytlh,Door,Caroline Polachek,r&b,0.438,3,0.253,0.222,0.0388
3onYsieuDICdVt5ULZSExF,Barefoot In The Park (feat. ROSALÍA),James Blake,r&b,0.632,9,0.519,0.832,0.284
476QHG5G8xxNI9VHTBFfjp,Ghostride,Crumb,r&b,0.351,2,0.45,0.515,0.0278
1Z7AGDlHCGjOOOF6sc4OMr,The Barrel,Aldous Harding,r&b,0.408,11,0.663,0.747,0.036
3O8X1DE9btbzy4UH9cSX9a,Borderline,Tame Impala,r&b,0.71,0,0.726,0.0476,0.0272
0EDQwboQDmswDRn58wcslg,Kingston,Faye Webster,r&b,0.344,10,0.543,0.138,0.0394
36zqSzaPzQWZYDCNm1klgY,Gretel,(Sandy) Alex G,r&b,0.875,8,0.43,0.118,0.041
1GZH9Sv6zCIse2GKihRHKy,Summer Girl,HAIM,r&b,0.544,1,0.616,0.356,0.226
52zzYSu7RUsSFn8cZlVjWp,She Plays Bass,beabadoobee,r&b,0.89,9,0.276,0.000147,0.0468
7zTTDkkLkJ2iHAqq1daDCr,OUTTA MY MIND,Monsune,r&b,0.463,2,0.864,0.066,0.0365
068XDWvE8tDnQsKo8J3x1Z,Best Life,Danny Brown,r&b,0.764,1,0.471,0.12,0.347
7yMYqHqzye8vtyiHqdVlZw,Seventeen,Sharon Van Etten,r&b,0.77,5,0.238,0.0158,0.0487
3bCllR1v5AhEwm9Wl8kyBT,Spirit,Jack Larsen,r&b,0.717,1,0.038,0.0161,0.0571
60y3oBiHHIlOzUFZRWP6Ak,DYSFUNCTIONAL,KAYTRANADA,r&b,0.805,1,0.886,0.00113,0.103
79ap7oTftmfgDUBUsUcYqt,Water Me Down,Vagabon,r&b,0.723,1,0.19,0.361,0.0469
4oU6HYNtuW2DzjgyYrOy8J,Time,Angelo De Augustine,r&b,0.254,2,0.626,0.907,0.0401
1DXvEWgI1xoxmKv2Zd3pNE,UFOF,Big Thief,r&b,0.613,10,0.745,0.638,0.0309
0qQ9VcVPkWDTnff6HIhISU,Someone To Spend Time With,Los Retros,r&b,0.464,9,0.963,0.0498,0.034
48YTF9XxJiiFdTa6IpCMpq,747,Bill Callahan,r&b,0.444,2,0.541,0.93,0.0328
5P0akv5sOt042xlwdZ4Eoe,Back to Life,Chiiild,r&b,0.575,8,0.405,0.0374,0.0246
6K9QPIt8AR422heY9O372w,Old Man,Stella Donnelly,r&b,0.759,1,0.703,0.068,0.023
7KkaLfkFpMErkarBZivJbP,Lucky,Dehd,r&b,0.722,7,0.302,0.114,0.0292
0Ws3ORFcdtgqA3FITquhQ7,george,Arlo Parks,r&b,0.394,2,0.539,0.672,0.0304
57BSFXytUc9trbqP9e3qrF,Baby Blu,Nilüfer Yanya,r&b,0.774,9,0.582,0.052,0.0457
4sFzG7iUlyPmuyASCkre9A,Hair Down (feat. Kendrick Lamar),SiR,r&b,0.49,8,0.468,0.25,0.285
4V7NFI2JLLJcZnGgJpIYXQ,Destroyer,Lala Lala,r&b,0.617,10,0.354,0.755,0.0255
3jnNfBLGt0smjllDHueAi7,Pop Song,Perfume Genius,r&b,0.443,9,0.377,0.12,0.0834
39exKIvycQDgs4T6uXdyu0,Harmony Hall,Vampire Weekend,r&b,0.76,11,0.6,0.475,0.0479
7GWAIzOmt5iznpu8RbSiSI,Song 32,Noname,r&b,0.479,1,0.388,0.0374,0.128
31F0KxmTD4rz3o0tJht5RL,Ordinary Pleasure,Toro y Moi,r&b,0.779,7,0.778,0.118,0.135
3X2poeXeV5sAbOpFnineHX,Limitless,Sudan Archives,r&b,0.475,8,0.363,0.0158,0.0363
5bTaLbpRK8aJvqf2xHlwa7,Georgia,Brittany Howard,r&b,0.549,10,0.246,0.512,0.0892
23zJcKwLf5CeaKVbFhrWgF,A Palé,ROSALÍA,r&b,0.409,0,0.332,0.119,0.0903
6GCIYIWUBSLontW6divqsw,Stay Flo,Solange,r&b,0.558,9,0.674,0.397,0.0278
6ABQcgTtAPCUyMkVwdRNJo,placeholder,Hand Habits,r&b,0.414,6,0.426,0.0319,0.0258
2GGMabyHXnJmjY6CXhhB2e,Money,Cardi B,r&b,0.59,8,0.219,0.00534,0.29
6g0Orsxv6glTJCt4cHsRsQ,Formation,Beyoncé,r&b,0.621,5,0.818,0.00532,0.237
3A2yGHWIzmGEIolwonU69h,Act Up,City Girls,r&b,0.638,8,0.313,0.0167,0.189
3IcIIZMMS7UArJJPtEHXG8,Obsessed,Mariah Carey,r&b,0.468,10,0.369,0.0465,0.0625
7ssEhls1ZYEGtBsoovkMSe,Level Up,Ciara,r&b,0.825,1,0.584,0.0142,0.169
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,r&b,0.73,8,0.446,0.00513,0.222
0rzNMzZsubFcXSEh7dnem7,Hold Up,Beyoncé,r&b,0.397,0,0.552,0.745,0.405
1ZDmxwg7Lywlx68b7SsJjj,MEGATRON,Nicki Minaj,r&b,0.641,1,0.771,0.128,0.272
6dPyzkyZwoj9LqjQXOFdVv,Press,Cardi B,r&b,0.525,1,0.243,0.029,0.305
2UVbBKQOdFAekPTRsnkzcf,Stir Fry,Migos,r&b,0.816,2,0.508,0.00263,0.269
4w7yrP4RAeeyhfG9nJqQvS,I Don't Fuck With You,Big Sean,r&b,0.733,1,0.397,0.0349,0.0628
5hgnY0mVcVetszbb85qeDg,Partition,Beyoncé,r&b,0.441,11,0.174,0.0296,0.291
1e4rwBPVI32vZtTJu7mJ4J,Chun-Li,Nicki Minaj,r&b,0.729,6,0.478,0.276,0.372
58q2HKrzhC3ozto2nDdN4z,I Like It,Cardi B,r&b,0.726,5,0.65,0.099,0.129
3Du2K5dLzmduCNp6uwuaL0,Sorry Not Sorry,Demi Lovato,r&b,0.635,11,0.873,0.0223,0.265
7dt6x5M1jzdTEt8oCbisTK,Better Now,Post Malone,r&b,0.578,10,0.341,0.331,0.04
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,The Carters,r&b,0.784,2,0.377,0.0133,0.271
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),Young Thug,r&b,0.586,4,0.179,0.0247,0.147
3jVtllWS5CFFWLQng8sKsr,2 On,Tinashe,r&b,0.595,9,0.431,0.15,0.107
7BiELrM90hRxpozaIXbsLw,Sex With Me,Rihanna,r&b,0.532,1,0.39,0.294,0.0424
3bMNprrp2JDKZsGbiXpsJl,My Chick Bad,Ludacris,r&b,0.723,1,0.757,0.172,0.378
1xzBco0xcoJEDXktl7Jxrr,Mo Bamba,Sheck Wes,r&b,0.625,4,0.261,0.194,0.0315
4F8V44j8cbjHnXjfW2HruU,BOSS,The Carters,r&b,0.488,11,0.688,0.187,0.257
2WyRfGeHo97VC5mP1BBSzr,Mother's Daughter,Miley Cyrus,r&b,0.865,1,0.528,0.00464,0.0594
4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),Doja Cat,r&b,0.499,4,0.405,0.24,0.18
2qsQ8eVDPmobZpvDxQCVQu,Barbie Tingz,Nicki Minaj,r&b,0.679,6,0.453,0.0867,0.266
76VtA90NKurNqaQpV126Ue,Pour It Up,Rihanna,r&b,0.478,2,0.39,0.0254,0.0419
02M6vucOvmRfMxTXDUwRXu,11-Jul,Beyoncé,r&b,0.705,9,0.56,0.0128,0.126
22L7bfCiAkJo5xGSQgmiIO,All Of The Lights,Kanye West,r&b,0.803,1,0.221,0.0796,0.0738
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,r&b,0.463,5,0.549,0.117,0.137
3hv6ndi7uFT9L9wrhQCsqY,Gucci Flip Flops (feat. Lil Yachty),Bhad Bhabie,r&b,0.603,8,0.177,0.0351,0.308
0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Rihanna,r&b,0.728,1,0.395,0.0509,0.0621
76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa,r&b,0.544,7,0.51,0.0403,0.0943
4pmc2AxSEq6g7hPVlJCPyP,"Jumpin', Jumpin'",Destiny's Child,r&b,0.685,1,0.683,0.00543,0.0567
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,r&b,0.425,7,0.562,0.328,0.375
6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,r&b,0.695,6,0.774,0.0387,0.278
0Mn3amMRMoabaoTf1Publ4,Confident,Demi Lovato,r&b,0.749,3,0.344,0.00188,0.0677
4hrae8atte6cRlSC9a7VCO,Always On Time,Ja Rule,r&b,0.706,5,0.839,0.208,0.2
19a3JfW8BQwqHWUMbcqSx8,Famous,Kanye West,r&b,0.735,6,0.409,0.0711,0.117
3jlbL2OTD5YmIunYzgQTAN,Live Your Life (feat. Rihanna),T.I.,r&b,0.862,11,0.478,0.071,0.255
0JoaFxLgrqbWutREzcZBzS,One Dance,Drake,r&b,0.629,1,0.362,0.00802,0.0511
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,r&b,0.916,10,0.904,0.35,0.0929
5EDUIiDf1Sp6nVnmCMRxa2,"Independent Women, Pt. 1",Destiny's Child,r&b,0.598,6,0.922,0.388,0.263
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,r&b,0.573,7,0.438,0.118,0.0549
0wXuerDYiBnERgIpbb3JBR,Redbone,Childish Gambino,r&b,0.347,1,0.572,0.167,0.121
1gZ7i4qxXkHZb1r6eioaAP,Don't Cha,The Pussycat Dolls,r&b,0.637,1,0.569,0.00516,0.101
3RykIiejIO6BEhxSSrXRhH,WTP,Teyana Taylor,r&b,0.52,2,0.576,0.0116,0.0606
72TFWvU3wUYdUuxejTTIzt,Work,Rihanna,r&b,0.534,11,0.558,0.0752,0.0946
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,r&b,0.569,5,0.294,0.0609,0.136
4Pwjz3DfvfQWV0rO2V8jyh,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,r&b,0.698,1,0.0985,0.0152,0.0943
6oS0nPho2XvKJfIMwV0ih0,Drunk and Out Of Town,Elko,r&b,0.848,5,0.489,0.0717,0.0609
52hSR5CsLyziuwpZQqd9wI,Devil's in the Backseat,Lostboycrow,r&b,0.558,5,0.51,0.164,0.0693
4Je9DYC9fPdOjF3pfyoKrj,A Song to Sing,Kid Quill,r&b,0.741,2,0.48,0.209,0.184
2p4p9YGwmJIdf5IA9sSWhm,STFU,mansionz,r&b,0.471,1,0.512,0.186,0.193
1H47LILEj9nGb74EPcZKWw,Champagne & Sunshine (Ellusive Remix),PLVTINUM,r&b,0.79,8,0.566,0.174,0.0791
65elkRvvAVBuQupIVoZfn3,All I Want (feat. Cameron Dallas),Daniel Skye,r&b,0.67,11,0.946,0.177,0.0484
7e6FvCvngX5job1PUYIIIL,Romantic - NOTD Remix,Stanaj,r&b,0.647,8,0.355,0.211,0.241
3UmtRRyDBhjHzaMpG351F0,Need Somebody,Xuitcasecity,r&b,0.647,9,0.262,0.252,0.188
7my1wrfnHqssb3mtHEPWrI,anxiety (with FRND),blackbear,r&b,0.715,0,0.618,0.0291,0.0388
3zzDs7euxA9c5guPOt7A1B,Famous,Ivy Adara,r&b,0.663,6,0.184,0.0988,0.0403
5SOt2NdHbsUz3PyTG4sV1s,Better Days,Cam Meekins,r&b,0.562,0,0.601,0.104,0.184
1FVYBYEobUyWOo3SCNoHrt,Slow Down,Cam Meekins,r&b,0.802,8,0.771,0.111,0.173
2xH94bp1TPSMPPPnnSwIGL,Floats My Boat,Aer,r&b,0.718,2,0.682,0.0278,0.176
1sS5IIm6bK5DF1JfEkK8mc,Different Day,CloutBag,r&b,0.397,9,0.464,0.00165,0.45
4sQIUcgGAJHqIqg5bkIvyI,On God,CloutBag,r&b,0.578,5,0.157,0.000791,0.0697
1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,Tones and I,r&b,0.593,6,0.54,0.688,0.0988
0nbXyq5TXYPCO7pr3N8S4I,The Box,Roddy Ricch,r&b,0.586,10,0.642,0.104,0.0559
5yY9lUy8nbvjM1Uyo1Uqoc,Life Is Good (feat. Drake),Future,r&b,0.609,2,0.508,0.0706,0.481
6p1FD2W6hWIDqbtcmKjzU8,My Heart,Coopex,r&b,0.667,3,0.2,0.251,0.0397
7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,r&b,0.715,2,0.574,0.295,0.298
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,r&b,0.601,6,0.457,0.0522,0.148
6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,r&b,0.793,11,0.677,0.0125,0.0842
1pv56nYCgJLR0qLdO5Ns54,About You,CCIITTYY,r&b,0.64,0,0.576,0.252,0.0978
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,r&b,0.32,11,0.575,0.837,0.0546
21DA9SV7Men1ukbY7jR5G6,Like A Fool (Back To You),Mabryx,r&b,0.757,10,0.142,0.0186,0.0402
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,r&b,0.762,0,0.553,0.192,0.0395
6IuFbYBWwzcJfOPRGrqjjH,Secrets,Fenris,r&b,0.527,7,0.364,0.157,0.127
4YTyRXpZZH4dEuLfhekOFX,Now That You're Gone,Avazesa,r&b,0.738,3,0.824,0.454,0.0311
4l0Mvzj72xxOpRrp6h8nHi,Lose You To Love Me,Selena Gomez,r&b,0.343,4,0.0978,0.556,0.0436
6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),The Black Eyed Peas,r&b,0.716,10,0.667,0.0334,0.0657
6v3KW9xbzN5yKLt9YKDYA2,Señorita,Shawn Mendes,r&b,0.548,9,0.749,0.0392,0.029
2WsEw27UpTg43WQiVbVeYB,Ain't Right,Isak Dahling,r&b,0.7,1,0.241,0.00217,0.0305
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,r&b,0.405,1,0.446,0.751,0.0319
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,r&b,0.771,8,0.569,0.0237,0.0483
67m9uKyfr9QRg9ORMRN80R,I'm the One,Majed,r&b,0.71,1,0.402,0.629,0.362
3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Camila Cabello,r&b,0.491,8,0.383,0.018,0.0296
1LCG7BBh96DUUV6MuQhFad,Dance Monkey,Coopex,r&b,0.767,6,0.236,0.106,0.0817
48K6PkRH2xYoQ4UHDf0Tjm,Ocean,SZY,r&b,0.67,1,0.469,0.507,0.0965
3ClBKQkKoaUQ6UOhe2xlJK,Good News,Mac Miller,r&b,0.32,1,0.241,0.853,0.173
7aiClxsDWFRQ0Kzk5KI5ku,hot girl bummer,blackbear,r&b,0.559,6,0.678,0.128,0.0776
7yle4EK9gfIin6lQsAjCL9,Oops!... I Did It Again,why mona,r&b,0.664,8,0.314,0.46,0.03
3v0PmSksPZEx6VfkJCuvAY,Pillows,Pillows,r&b,0.706,8,0.305,0.091,0.0429
362CZbgsmoebwBM77B3a0N,Loud,Dubio,r&b,0.758,1,0.261,0.039,0.3
5DxXgozhkPLgrbKFY91w0c,Vete,Bad Bunny,r&b,0.672,1,0.526,0.0363,0.188
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,r&b,0.668,9,0.676,0.11,0.113
34o7op5h46HN2bbqnm0dCh,Hold Me Close,PuFFcorn,r&b,0.682,10,0.309,0.0217,0.0489
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,Lewis Capaldi,r&b,0.575,3,0.183,0.604,0.0573
0805juC23Tu4an79SGgLjM,I Don't Want You,Martin Miller,r&b,0.334,3,0.0949,0.477,0.188
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,r&b,0.751,7,0.884,0.177,0.0874
0jzaoYXonBKCpq4Q9jFelP,What a Wonderful Thing to Do,Joey Pecoraro,r&b,0.416,11,0.246,0.749,0.0447
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,Harry Styles,r&b,0.816,0,0.557,0.122,0.0465
7wBYgcmeStDfjTWcN19ERz,Get Crazy,Viviana Edera,r&b,0.758,2,0.112,0.0258,0.0565
3VyjsVV24RmBIbWJAeUJNu,No Idea,Don Toliver,r&b,0.614,6,0.35,0.558,0.102
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,r&b,0.369,9,0.235,0.334,0.0688
3VEpvUAoN9UBaN2NZ6JW29,Timber,Sancii,r&b,0.696,9,0.927,0.273,0.0814
3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,Travis Scott,r&b,0.427,7,0.0605,0.0546,0.0317
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,r&b,0.675,6,0.842,0.0912,0.0442
6E14SIHDOSBQhdg9cRtrRz,Broken Heart,Fullife,r&b,0.888,3,0.342,0.281,0.0368
6Gg1gjgKi2AK4e0qzsR7sd,Bandit (with YoungBoy Never Broke Again),Juice WRLD,r&b,0.631,5,0.425,0.0687,0.343
6mAN61JH0dzyZpWslS11jy,Fantasias,Rauw Alejandro,r&b,0.703,1,0.788,0.143,0.0701
44evOHkEKmJ5VofpPo0ta9,Chill Cloud,Joan Ember,r&b,0.677,7,0.537,0.114,0.0688
2Ec33AVlkTTq8BHFgBTdQs,Futsal Shuffle 2020,Lil Uzi Vert,r&b,0.457,7,0.296,0.0327,0.156
653aI5kYEj97kuAKj9nY4N,Mio,Devan,r&b,0.758,2,0.467,0.0333,0.0446
0RiRZpuVRbi7oqRdSMwhQY,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,r&b,0.522,2,0.925,0.533,0.0575
2ksOAxtIxY8yElEWw8RhgK,China,Anuel AA,r&b,0.808,7,0.609,0.0846,0.0882
5FMjWAi9pDmZcfnVpBZpDL,it's Friday,Vendredi,r&b,0.877,9,0.666,0.0543,0.0442
6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,r&b,0.63,2,0.715,0.133,0.226
57vxBYXtHMk6H1aD29V7PU,Heartless,The Weeknd,r&b,0.75,10,0.198,0.00632,0.111
1wixeGVawKbkXC2pnF5rK7,With You,Kazura,r&b,0.693,2,0.545,0.211,0.262
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Mustard,r&b,0.545,7,0.244,0.392,0.0735
5stPVcRqb4qixbafP9e8lt,Hola - Remix,Dalex,r&b,0.672,0,0.343,0.471,0.311
1CHLf03EayLPbAaF922Hvs,Just the Same,Pillows,r&b,0.573,1,0.559,0.0213,0.0542
6U0FIYXCQ3TGrk4tFpLrEA,SUGAR,BROCKHAMPTON,r&b,0.538,1,0.516,0.449,0.0638
3Dv1eDb0MEgF93GpLXlucZ,Say So,Doja Cat,r&b,0.673,11,0.786,0.256,0.158
6YCpiKFtSIIxbuB80QoY1W,Save Me,Momo Soundz,r&b,0.779,7,0.842,0.174,0.0377
70eFcWOvlMObDhURTqT4Fv,Beautiful People (feat. Khalid),Ed Sheeran,r&b,0.648,5,0.548,0.124,0.187
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,Sam Smith,r&b,0.682,1,0.345,0.153,0.0925
5oXStHQf9eqsc05fioz1tE,Carillo,Bufalo,r&b,0.862,6,0.366,0.00251,0.099
285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,r&b,0.566,6,0.218,0.349,0.2
7h0d2h0fUmzbs7zeFigJPn,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,Travis Scott,r&b,0.491,2,0.114,0.0567,0.0346
3zI697olBhdYULrm2m93br,Moments,Mr. Brackets,r&b,0.731,10,0.376,0.482,0.252
4vUmTMuQqjdnvlZmAH61Qk,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,r&b,0.621,9,0.668,0.148,0.0824
4ncDAlyP3gmCWefTlj27zp,You should be sad,Halsey,r&b,0.596,2,0.333,0.141,0.0278
2ibt9PNFlYHSFmdZgu9R8u,Say You Don't,Roostz,r&b,0.606,0,0.211,0.0264,0.0407
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,r&b,0.722,0,0.298,0.556,0.048
2grAr8pWMuLWn8ZYEE9wDV,Never Seen the Rain,Tones and I,r&b,0.461,9,0.324,0.44,0.0444
66qZvBrVbGInPDWOF4OHNd,Coming Home,jeonghyeon,r&b,0.898,2,0.734,0.122,0.172
0ycFQvBTfuo1LCdG0HhszL,Tattoos Together,Lauv,r&b,0.4,4,0.596,0.00575,0.0736
4k3uABcX9iaGlt5pRJhumi,stupid,Tate McRae,r&b,0.579,0,0.262,0.0692,0.0392
5Of2gF7CEUd0krACByCeap,SIREN,Rothchild,r&b,0.766,5,0.15,0.0662,0.0487
3TKpJrY9q49Mj1JOsM9zGL,Family,The Chainsmokers,r&b,0.607,11,0.374,0.426,0.0356
1PZG9IBZMCY6HdK2v8kSYo,If That's Alright,Dylan Dunlap,r&b,0.455,8,0.333,0.356,0.0279
3syzTZ5e8XhloHPecsOoDq,Poison,Coopex,r&b,0.53,7,0.052,0.261,0.0455
1Ia95g66IhlAJ3qVI4qI8W,Slow,SHY Martin,r&b,0.243,2,0.239,0.815,0.04
1ToprX3cpBiXoAe5eNSk74,Eleven,Khalid,r&b,0.396,4,0.115,0.112,0.119
6XfSe248nbFmBQJerqaJTq,Can't Fear The Night - FIXL Remix,Momo Soundz,r&b,0.779,11,0.514,0.248,0.0299
2Mfv5HaqnI18Q9JRv9hqnn,Still Learning,Halsey,r&b,0.661,0,0.317,0.0396,0.0546
4yJiXq86uM56uIfIZgE440,me & ur ghost,blackbear,r&b,0.625,7,0.875,0.0696,0.026
7hJmJGSut55cp4jISbAUiV,Mad Money,Dave Nazza,r&b,0.762,7,0.391,0.1,0.0475
7vgv8KZBSo0TPzyIWG9yzV,Salt,Ava Max,r&b,0.835,6,0.743,0.131,0.0623
